frame,Timestamp,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.0,40,0.5219111973109911,0.0796128781911342,0.8788647614548062,0.10514278711584786,0.022831517187135875,0.3502869133293166,0.0010269387995702722,0.08653938824359221,0.09328849560837407,0.4833760900198603,0.19188487054853423,0.07740897809618874,0.01860536354462824,0.5102153907233585,0.15705383641629594,0.31657289453895543,0.027369560025929048,0.026229309391280875,0.00733104945750521,0.02497436268805932
1.0,80,0.42511292054137845,0.05824312881381156,0.8499479517180469,0.08739472488207486,0.022589833058968407,0.3335200965302024,0.0009632906990545279,0.08867922098686681,0.08505386998143459,0.4768208773794367,0.1878558249071132,0.07496071204054794,0.016112615191892797,0.5006951576303765,0.15419042397814425,0.3174187702968852,0.024297499740666872,0.02373309540681674,0.008289229882748718,0.019409411365521195
2.0,120,0.6024931670367085,0.09766508191196821,0.8945286011767883,0.13796153733033956,0.02342354379208091,0.34521689594952576,0.000689557102277932,0.11404470258138419,0.09031526988676543,0.501996680263103,0.19526122016076522,0.07205822380546062,0.013405922701538687,0.5956511453374378,0.15031954349711685,0.284619019180128,0.03247617646019728,0.027093944513779604,0.009596520994814063,0.021146807680885595
3.0,160,0.6139668264460123,0.11548817579888225,0.8792498389694046,0.16979477567736775,0.02253021918114279,0.3286513488882505,0.0006338200502836952,0.15774228738037221,0.0877372022613598,0.48013910317814873,0.27103988041098825,0.08419009745209145,0.009033747131047242,0.7105923507442761,0.16387803334833653,0.2550992664804379,0.050575001173510006,0.032503114082199976,0.012476696216883028,0.015624854463304645
4.0,200,0.607709618827703,0.12139620427698461,0.8726912759619597,0.1684404975850353,0.024215700144670955,0.309348047410964,0.0006756894622155279,0.1380765842884177,0.09338387202975976,0.4750057099370166,0.2318501705701848,0.07300421186805206,0.011958544215833736,0.6079971238900119,0.13969165678968645,0.253199277073795,0.039174139427000536,0.030536849526930022,0.012004265992861696,0.02098435849918398
5.0,240,0.6650473941584317,0.1294372847084641,0.8914405956255192,0.1872335405971831,0.02047690140762064,0.31264186906829616,0.0005718774834284605,0.1667722334880966,0.0821149489237043,0.47383839707025116,0.27487544854576806,0.08217502865263317,0.008891003461224808,0.7340800648956386,0.16135321055963964,0.22827159167190503,0.06101915644744454,0.033066988065647084,0.009933804426310127,0.014110037723036203
6.0,280,0.6444601822914241,0.11997682654748845,0.8917449171819467,0.18338213505357215,0.022155837798131073,0.32981539404480004,0.0006211346564807409,0.15821544106500918,0.08042808885078828,0.47148672535560293,0.2742202918102623,0.08378986914631863,0.00922622320723818,0.7170689323605043,0.16591903224968196,0.23433590900379753,0.05723428453982201,0.032913412923550434,0.009880974383864807,0.01389933109966611
7.0,320,0.5966380262275276,0.10228444541343283,0.8875918667358561,0.15453981106072293,0.02198747585680653,0.32484933662962245,0.0006994297259482611,0.12208656827134305,0.08531521841092929,0.4942727513688401,0.23698460944213504,0.08255006761291729,0.013514717627200547,0.5974114759565186,0.16187568365846267,0.28663958121720645,0.03588755317048306,0.02714409546212681,0.010776663287343839,0.017153283043791843
8.0,360,0.5909413704772216,0.10089353654594732,0.8793618758996309,0.14843687661057092,0.02113121668606774,0.30244680514794775,0.0008479187079718446,0.09297125523082085,0.0947063691732545,0.5181174061982335,0.18577374487343307,0.07218528142815374,0.015431736696898159,0.5230177719260514,0.15524246974091777,0.3030826418105552,0.02662436126807925,0.02430084474788852,0.009062419298331304,0.024483139917780148
9.0,400,0.5944941688346684,0.09978281050856866,0.8876677050409615,0.15791217764600687,0.01881518352828419,0.3192976250458233,0.0005627429937282369,0.11419785611662078,0.0761799739694158,0.4707287380798589,0.23163617041750645,0.07782493857375444,0.011789002409082084,0.6282598810169848,0.15265956142348472,0.26878515441754325,0.037085220447592306,0.02578423478297209,0.009012354718294327,0.014944024803530631
10.0,440,0.5175129241575648,0.08773065543001018,0.8569584420977231,0.13342356697966426,0.019165294012547,0.28526370558700104,0.0007627001321526723,0.0907149799331107,0.08937502182802512,0.4764086871544413,0.17279378890230102,0.06738062062201021,0.01535888549819387,0.5315000133105993,0.139206835566569,0.2813605817875026,0.026034429275013288,0.02341163564470969,0.007061340150681533,0.022864898026855263
11.0,480,0.59540562633979,0.12147656279534974,0.8585140484406949,0.19526997604739715,0.019900944454411516,0.27178207076693994,0.0006595323363137352,0.0934292913239176,0.09620608066103123,0.5011198866732092,0.18694755641641556,0.0667189794208784,0.011835785094370565,0.5511589526642197,0.13932347727213037,0.27316323252561253,0.026299136384219185,0.023950622327329026,0.008910607364173886,0.021542262321691506
12.0,520,0.6075374382459396,0.1097085194292688,0.8796910867382317,0.18318456105284187,0.023387241471682158,0.3175959341625744,0.0007148058161677901,0.10584703234338744,0.09281850489956359,0.5091347381966072,0.2045522521072756,0.07367673027267481,0.01211071853693483,0.5777106179432551,0.1463679805864869,0.28168559821028977,0.028241855489850656,0.023523756712883696,0.009883004771380523,0.01908358361664398
13.0,560,0.5674454594824132,0.10767765602262945,0.8634138220654245,0.17582357500854556,0.021709995710012857,0.3151912764541363,0.0006075615834464771,0.11540706889812755,0.08931255678253172,0.47485241221582947,0.21145659428135347,0.07261361511908697,0.010962915662644583,0.6080557558206359,0.14006519681825405,0.26494443777333987,0.0317039860612055,0.025312192733125124,0.009646263636759847,0.018363557821474436
14.0,600,0.5701440395206523,0.10874173788951055,0.8684280212935278,0.17486633075344868,0.02108246035602362,0.3114404468797933,0.0006918996669465666,0.11465974344646784,0.09231109725666584,0.4870520300345003,0.20029693267088333,0.07118153189993427,0.011939106876597428,0.5882377659908814,0.1438550288701652,0.27648677353966267,0.03181158343110941,0.02508606771364226,0.009609025523612095,0.02039618032177653
15.0,640,0.5866925496187473,0.11800686659265162,0.8721660486283789,0.19913013895660428,0.02102286873249185,0.30767765144454434,0.0007390002127122421,0.10662943460757365,0.09169152938546059,0.47905100022235525,0.18887744551455468,0.06764400701209893,0.01297284086878249,0.5590710049500607,0.13489063626200373,0.27167594427960107,0.031130665783380532,0.025023095189110913,0.008813589854277984,0.021772561587017285
