frame,Timestamp,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.0,40,0.4311643126684795,0.20222567348702164,0.6312534129480808,0.1821647532860828,0.021117566060117145,0.1566436956347445,0.000528528578159807,0.09881266197512306,0.10639255874975456,0.4845969393949649,0.20280700789902945,0.07910651910685947,0.0035871535873355643,0.7223988163565396,0.2028023260118906,0.23441796884384028,0.05410627381364042,0.06523810068116892,0.03826240827274008,0.004458191385215232
1.0,80,0.40799659841037206,0.20624982204392578,0.6005574872911055,0.17450038043806798,0.026841103392656745,0.1610992365309545,0.0005910602108941054,0.10488563042516197,0.11341652868236737,0.44456673444569034,0.21515870484132604,0.07391879498646803,0.0029479469399059936,0.7418969781092889,0.2158239489683944,0.22625381813727927,0.0466941012450833,0.056547692978434407,0.03574662484047528,0.004260371131032023
2.0,120,0.4132570990788746,0.21283145900000952,0.6039293485275367,0.21565162498866972,0.022117940796032087,0.1495171169186072,0.0004678837977688253,0.10474109522280331,0.11605438418826722,0.4455248545080227,0.20335485587974245,0.07080348171769854,0.0026769382414293524,0.7484628106285626,0.20372078137147803,0.21950546091226544,0.05077022639462385,0.05678160164427029,0.034273796198501016,0.004004699628656468
3.0,160,0.4207426109191519,0.23598178269607226,0.5460456135613093,0.24328141030166364,0.018014369050278138,0.1237850243911331,0.0003320684400452568,0.07942279549867698,0.1277497389054331,0.5022470502773696,0.18109983780557584,0.06591204615055483,0.0032545680410425567,0.7195311355652138,0.2156187784216305,0.27223988667902893,0.03730931511763109,0.05212190048608607,0.041886286467323564,0.005765342066396507
4.0,200,0.4282482197959706,0.23853221437997335,0.5830979606589295,0.261512646124025,0.018762529643676033,0.13590988008790628,0.00040564549154312727,0.08654431392683687,0.13256994182664852,0.5203474735979544,0.18316133636710885,0.06959571285701296,0.0035492717697358117,0.7223684162928902,0.2152466240548778,0.2662848818968395,0.04278695462303983,0.05845779090614864,0.044506711958859725,0.004578229252839037
5.0,240,0.45405780984875566,0.25474706303849765,0.5698904777690488,0.2611220019516467,0.015958859444141566,0.10632833906636487,0.00031486815386411404,0.06968650278289382,0.14562576941825284,0.5453620442686407,0.16917492168004195,0.05974326895937593,0.004741920643626278,0.6805905032131305,0.2187187390675655,0.29939694240843684,0.030087893495040163,0.04283571546135497,0.03752031551421207,0.006605853056492221
6.0,280,0.456462848034601,0.236840949061052,0.612171244482585,0.30633673165379305,0.016696731882955854,0.12783188564923276,0.00032396563785479216,0.0745137018094921,0.1393529220887902,0.5608768087582453,0.1671009022082526,0.061882953152136634,0.003981379418919545,0.7071980333362814,0.21601001568124054,0.2916655175337002,0.03715899210851459,0.053854580846375275,0.04344954455663489,0.004346774387046458
7.0,320,0.42219522406255183,0.23184990170060998,0.5803388245968554,0.3094999297110423,0.01704413131575945,0.11342660336687303,0.0003110740042967442,0.07628122142586015,0.14619603595469122,0.5376267960485033,0.16761584238766272,0.06022841780248585,0.00418408723696491,0.7081355086442263,0.20614520609398682,0.2797202485361923,0.03813050894312727,0.053270911433662735,0.03953223499151101,0.004215287804052047
8.0,360,0.4526007770990073,0.2688174975275088,0.5775447374810433,0.35067526330067605,0.016719550368509754,0.10712829937083301,0.00025254178208062363,0.07421671851743811,0.16197541995594383,0.5515007613197552,0.15058249816966834,0.055739450569950486,0.003935438806695956,0.6973498927478325,0.20247368606336894,0.27393477938428795,0.03352728709449041,0.047429674029012214,0.037705462875999976,0.005212252572988617
9.0,400,0.46697030225441455,0.2667253810472944,0.6070716691320394,0.37308093539651943,0.01610686354236456,0.1047983911838926,0.00027061141052548603,0.07270164984900189,0.15815103752779563,0.5576575033860867,0.15689364750157928,0.05949100254665588,0.00452038811304698,0.7073495127644268,0.20023426477134912,0.2808784335141772,0.033960145090958224,0.047927678761224494,0.041302717677967615,0.004249808699646409
10.0,440,0.4707693388985107,0.27219250778406023,0.636793923867592,0.4193920749612821,0.02050997765590149,0.13626549171886515,0.0003275121331601637,0.10063663477787031,0.13980581635642947,0.49648990990847724,0.16976146336097264,0.06860792410890307,0.0031330658675121034,0.7485603257010166,0.1826677318849756,0.2061052525883212,0.0525621084687,0.05667159173772156,0.03643545569863744,0.0029017641934322613
11.0,480,0.4462823387254746,0.26562876430425325,0.5758096116015895,0.3865600260741903,0.017987236171602153,0.1109187453359588,0.0002627780630485658,0.07455507263541236,0.1539322842769519,0.5405257242060255,0.16756755543721297,0.06370313288369826,0.004149127007509924,0.7003472402886622,0.20206647675344955,0.27990652025023477,0.03327405026563735,0.05070827407229975,0.03928862970283991,0.0033898250954165245
12.0,520,0.45111974404341143,0.2568596053979736,0.6207499739194948,0.3974449167664701,0.01858197212732344,0.12680617408233827,0.0003075286979130271,0.08590043082282452,0.14837233554353405,0.5276359845784708,0.17328948917524487,0.07529728930456961,0.0034589996079678327,0.7442629255260578,0.20625155212033508,0.25265605615384806,0.03927770071054514,0.05184500002583406,0.04516076488817801,0.003246739809935923
13.0,560,0.45647665576738006,0.25701967951490945,0.6062364783677313,0.39379662834452867,0.017491468820296254,0.11402092282560579,0.00025997459520660064,0.0748897668248928,0.16475400968974463,0.5548970021858233,0.14817332533319758,0.05885589932545364,0.00394400647162782,0.7211033725228841,0.19868088690185007,0.2679708886082953,0.03524507513803681,0.04932073339539298,0.039955607061443285,0.004185961007034178
14.0,600,0.44139158436638803,0.22832809951210098,0.6154795197622543,0.3360972620400052,0.01478018545364575,0.09790562324069409,0.00026952065691534936,0.0708215245444157,0.14779577541922695,0.5396887662224883,0.14791903446925903,0.057991062748386196,0.004831119881984028,0.6912869394618177,0.18915973775146758,0.26893222885749857,0.0304857616394657,0.042512559492382675,0.03114774995587386,0.004119033361277414
15.0,640,0.43857201435035315,0.2509137667827128,0.607982207822206,0.40901076552078214,0.01818626864547311,0.1291932390808169,0.0002968742976565277,0.09096415126926935,0.14760861121098828,0.54335946807275,0.17148420535630576,0.07370933318416738,0.0036593071612473597,0.7415072710754772,0.20436977752344065,0.26513074892411326,0.041941874217214334,0.05676388958442174,0.04416820567329979,0.003051636313456339
16.0,680,0.4342477416696922,0.2417916942613045,0.5878106400590174,0.3910796349300681,0.015601642849718177,0.11182070945433162,0.0002542755565896579,0.07245851781570802,0.1624135230734734,0.5767638454351577,0.15836163418775645,0.06548179009387863,0.003986520422833057,0.7278619885542644,0.2144530758672826,0.299615764435914,0.03462808025122483,0.05222980396802853,0.04606268648306056,0.003370986150657258
17.0,720,0.43786797036148256,0.2777552143086872,0.5868701188971199,0.43433418354865794,0.0223654023586997,0.1378325278681363,0.0003504933215904121,0.1044792331132962,0.15416651259416803,0.4830408279215224,0.18131670647920656,0.0751745290731657,0.003387105434112266,0.7521244524145431,0.2056581381201586,0.22896133543496017,0.048250224853982775,0.054581664323446834,0.04024773653706155,0.002435945544531177
18.0,760,0.45479169357589977,0.2646784032946998,0.6159801968110906,0.4163507786170846,0.021708987178712176,0.14069973746870157,0.0003410995566531013,0.11590059946431769,0.14614166968403203,0.4649036022830222,0.17131182163554853,0.07089346713277506,0.0033887644097588213,0.7491764696733358,0.18022106120175996,0.2041646995674895,0.05369071386353861,0.05308447306902365,0.03353499934465903,0.002084394994543024
19.0,800,0.48096347758452773,0.2959557509556987,0.5859900718996338,0.4477782288589828,0.016496982094081805,0.11067023879559157,0.00019990378836002386,0.08491295267116711,0.16533747842978558,0.5397168859506216,0.14583244035885393,0.06241103037373714,0.0027659412879246616,0.7428802836335178,0.17775710091579222,0.25050174642402573,0.04035064729469081,0.04976033808516637,0.041804691676217864,0.003868225703138292
20.0,840,0.4787822411669199,0.29470350800516787,0.5787760656077985,0.4369623436002652,0.013622789809410188,0.09932264614138994,0.00017340776143538115,0.07512527050704243,0.15411784010570118,0.5502896518468182,0.15145803166392433,0.06354452575811503,0.0033830772179845653,0.7306157621761075,0.18396202326068903,0.27228121997321475,0.035006092849754686,0.04759374159119009,0.04232116276501977,0.00353851045774527
21.0,880,0.4586030782890002,0.26476504979221077,0.5889226916882665,0.4163855222947245,0.015122729319156555,0.10459033488479456,0.00021053789265402525,0.07661442017606966,0.1655976116197493,0.5534854748672492,0.15085933300408638,0.05995316004798592,0.003525591960417851,0.7312754249684663,0.19110845363355483,0.2662784062442437,0.037275700867872734,0.04992892015950447,0.03784527396293578,0.0034222717731920036
22.0,920,0.4512233951531013,0.25494141181083124,0.6119080689297575,0.42950406333514757,0.019082602230005623,0.13040309107522904,0.0002726295577085876,0.09376027032491524,0.14908408513698587,0.5126759730070083,0.16529448930622487,0.06660167176461047,0.003019878538623474,0.7725891192285806,0.19555520082370656,0.23850531768016014,0.04700897679225244,0.054423141809363654,0.03850222233490941,0.002997945759679004
23.0,960,0.4593816234975966,0.2717405269268321,0.5784012990423772,0.3927444170811207,0.015867096621114997,0.11189381823634191,0.0002007515298140232,0.0782927274487909,0.14324906713818325,0.5388590403378325,0.15099792489132194,0.05894646171189184,0.0033230928562512875,0.7336059420030392,0.1892916535894003,0.2638259050156655,0.03942461003598843,0.05239604124198296,0.03792303165852271,0.0033933284487551382
24.0,1000,0.4316743982865693,0.23732039834329446,0.5646447817022848,0.24905376708067126,0.017306207217002025,0.11307939487505626,0.00032153600842501837,0.07164731695071189,0.15106396870686395,0.5874330179859433,0.1717972406314002,0.06719111151291926,0.004780339275477852,0.7034758367877274,0.2320644065513542,0.3285820530945438,0.036407182384017314,0.056251750114308274,0.04449074615617993,0.004996367910440388
25.0,1040,0.6312580611972075,0.37983591904373293,0.4721936538142886,0.0026067287866045137,0.009192421397022877,0.06178986222634166,0.000551329303421635,0.10041047217558609,0.2832114469928201,0.6274511592577603,0.1964454784156484,0.12222414489129493,0.003007896046130568,0.7190783328015563,0.3388815066495946,0.3477828696413274,0.03728141451647479,0.04527740136741792,0.054412760442674415,0.15262863783953046
26.0,1080,0.8611633901101753,0.5796324326171847,0.5079208366314781,0.0010599585117042393,0.0032375251806174843,0.020618863930170598,0.00041555587565816345,0.07323514973080161,0.3394763276818733,0.6389390251501513,0.16605140077853203,0.07989762120550702,0.0033859733469374788,0.6570660991601943,0.2062409246777758,0.3686224743855961,0.034099486498615494,0.02933121185495908,0.027708503287881894,0.6681839797584623
27.0,1120,0.7099810352342116,0.29812236219374794,0.6280497785899212,0.0008182721888392422,0.016148763617176928,0.12344225357488695,0.0024498213321451838,0.08345773684939053,0.34342760888671053,0.6836825776934984,0.1614938108972369,0.15928343684431767,0.0034740137213712394,0.6415474279371324,0.39011305644710187,0.35335995187197056,0.03562567005893734,0.04519311279365975,0.06521129001629015,0.18130580731584195
28.0,1160,0.7454375000875274,0.3962645791286764,0.6050641449350861,0.001099435340366427,0.029641364741614756,0.25377128584583214,0.00131217637654112,0.07713671803116133,0.2533786830669988,0.5547280375982713,0.19762777746502969,0.11279707408954187,0.0029993375440258035,0.6010468177460876,0.3063965060424965,0.2951616840681545,0.035049383827633354,0.047181272874723804,0.04056397645291378,0.08142042441968174
29.0,1200,0.9014453505835959,0.8178782424509156,0.4295488915427463,0.016125417901596356,0.07625793789333318,0.22261988160485605,0.00015574286235529812,0.1093899392730835,0.2261301297016965,0.3460527168005702,0.1741806522969866,0.06744324441367595,0.000999066747092637,0.6152429417537136,0.1497987708202625,0.18368838535081305,0.056778220518122875,0.0291713665508646,0.011265983117885854,0.01938453856328538
30.0,1240,0.9477006918459411,0.9254692222666246,0.22611353425563074,0.06768454469803473,0.03202814498321502,0.04549834970049344,2.477276669915932e-05,0.035944266288722236,0.33630360875750326,0.6109980500088786,0.1458989903494976,0.07420176408940125,0.0013118555579068726,0.7108887732202004,0.09076561900398854,0.22620692187925623,0.009920420453085749,0.006422649550019082,0.018238859015264217,0.01489633101693017
31.0,1280,0.9590635985256591,0.9390655104806931,0.14669407526743358,0.09338935662457534,0.025111341594070382,0.03251552023684118,8.656098607319785e-06,0.03852976958535198,0.27649949897186343,0.5777523029511296,0.12994185186075216,0.08496095430204625,0.0006903678783653478,0.7520963312439399,0.07909550190226283,0.15175275916886516,0.0097205560748087,0.005166761980336177,0.016640699867033305,0.0033552333604564195
32.0,1320,0.9685845157833044,0.9501056384406139,0.15084264923847823,0.13155237782556847,0.02184432825205075,0.030227224261725583,7.620731488755407e-06,0.031100370534704175,0.2629770857998289,0.5483664703632363,0.08915740231190886,0.06667156534666897,0.0006175569406972856,0.768383712516248,0.06626359958522125,0.10949387448086663,0.01201190251716927,0.005835878390986155,0.01571856783447458,0.003052900894875642
33.0,1360,0.9651568929124874,0.9487486434259332,0.17710731991393855,0.24098975662414182,0.01925708068765527,0.03346334235210139,6.456131139656291e-06,0.030569468237643282,0.2307178691233504,0.46292666858705356,0.10338892469733563,0.052127935555789595,0.00046970426499799516,0.7766237360624327,0.04470878576220504,0.10069745616310265,0.013504994091510314,0.005331753148951615,0.011171034094808175,0.0024034151794790526
34.0,1400,0.9715223325950252,0.9547125593955806,0.14780977785273447,0.21836771745048972,0.01911600744712368,0.02912226941178209,3.5364511755019106e-06,0.02620450948484791,0.24023493653577066,0.4883287186231035,0.07980728693369131,0.05099837032374598,0.0005275443727565587,0.7938591735751226,0.046046225579288086,0.07962728038162309,0.011842763210112973,0.0049630110548626784,0.014419350157373187,0.0025100674057918766
35.0,1440,0.9691527769240156,0.9537567573489912,0.16346780876845451,0.27983187800321996,0.018120274763050916,0.028914501288925275,4.3239388762571586e-06,0.027750678268610187,0.23803587125216064,0.46400138832596666,0.07671215318225379,0.04914865933877171,0.0004641931773963114,0.8081749243971309,0.04251262653141004,0.07628139549675565,0.01431351742582309,0.005262209080241852,0.0143650415815983,0.00221926438637046
36.0,1480,0.9676555080212019,0.9501664351307608,0.19496016423726237,0.4326509170222111,0.01698282434163883,0.03336749543669241,4.427982403930163e-06,0.03266744029413592,0.21478351622821062,0.4234780941499545,0.08104203000696024,0.03775344724060472,0.0004677436396820548,0.8650288320338972,0.035034078574270856,0.06614016913527619,0.020598896549627915,0.006158403550212763,0.015090682256293201,0.0017725564723601577
37.0,1520,0.9654091912702419,0.9447205545609578,0.19952256424443,0.4396822612554663,0.014309629781325993,0.029168739170989198,5.136979323841176e-06,0.03412049447677868,0.22800432251459973,0.4688972462092848,0.08571987820661434,0.04371578996296883,0.0005249301152655923,0.8247673722557691,0.03956739367630902,0.07468060168170235,0.016921615367855032,0.006365954239127036,0.016476423768302606,0.0017954198752235858
38.0,1560,0.9631948396724511,0.9390019930776827,0.2061284289658279,0.45057736129565173,0.011808454531854123,0.027297495376211928,5.065106690232266e-06,0.03502791745324965,0.21558554092501292,0.4638533168251435,0.07988779467145582,0.042253051822449095,0.00045459450573114425,0.8248773723404847,0.03980779777416045,0.06499869144515281,0.015119839194131693,0.0056601998916086015,0.013826211314952238,0.0017337577911305403
39.0,1600,0.9602985371533099,0.9394998851815574,0.18864601302415843,0.46110764454099384,0.012095017912381677,0.025339661189542933,4.477157474251272e-06,0.036539733775466335,0.22634241605606395,0.4760836376908979,0.07916562805267323,0.046037725986452956,0.00043978955925495246,0.7847397441628792,0.041043072026615085,0.06028510389401262,0.01346701857470046,0.005372237080584033,0.0130843550337787,0.001626352054965281
40.0,1640,0.9629600675690719,0.9422630406781676,0.19469517837337746,0.4828241342630872,0.0113068040973382,0.024540431004825305,4.236517282338782e-06,0.03373611995682063,0.22312912743109056,0.48603819064219944,0.08190613028743988,0.04607647453693101,0.00047650911569709726,0.7792287766981073,0.04161578500287979,0.06264812324982225,0.013583233426294005,0.00563470805460179,0.014771298662865301,0.0014392831145177757
41.0,1680,0.9636297674400706,0.9471933297593395,0.1950643990682051,0.3878929811698652,0.008133133739566327,0.018639023633783693,3.3002190268290445e-06,0.0377091580291319,0.20116104992690956,0.4425879420385296,0.0950171667087361,0.07006452895036457,0.0006182132376445571,0.7095710546793559,0.03576004342505101,0.08656985777276567,0.009124927305876846,0.003964337349645862,0.014323403853514076,0.0009129007192272906
42.0,1720,0.964618683749986,0.947387141277516,0.19068798569217038,0.3667454753054991,0.009458353434378425,0.01991735539892485,3.659393983558939e-06,0.037191433805094556,0.21428667720370673,0.45438585239655527,0.08031778094733913,0.062280926434533763,0.0006347975859728446,0.7055731689250836,0.040897504775321426,0.07425484315865517,0.009279892110855425,0.003998960166911037,0.01299179883366276,0.0009716072001870109
