frame,Timestamp,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.0,40,0.47515319386722515,0.12308581012787154,0.7589733888582636,0.20317593180609939,0.015295994710831717,0.17424150407109865,0.0009110514834093469,0.17530156663828697,0.11840948611441747,0.5252416569262934,0.19969146622556896,0.06811541175059199,0.006197313197291563,0.8340874443611062,0.13705602074436377,0.24011727038646846,0.13705493319277415,0.07797105792884326,0.033945046713915294,0.006941607742494113
1.0,80,0.6212980893927876,0.1541846606277013,0.8579514440708408,0.22687719100860412,0.014750189688966993,0.1937851022537462,0.0007790672310504088,0.17647976877924124,0.09224573072883847,0.4913937873908311,0.24790213342312686,0.07938760115878474,0.004909523196822352,0.8736624010747694,0.1492106174040607,0.22080142247628873,0.15182506534666795,0.07753321621838125,0.037518055526287834,0.007113447500976968
2.0,120,0.5308080010664739,0.13012404626795268,0.8156612169619852,0.21539134301365245,0.013484421121225245,0.177578881015943,0.0008719779267191643,0.16617491580596613,0.09486073483023622,0.5131078115709409,0.2128653989317927,0.07309971268937436,0.006777810766884459,0.8412151513161874,0.14338038160000016,0.2472312156892423,0.13970247706530153,0.07819586187232855,0.038004725986033466,0.006077012236872027
3.0,160,0.5227657238181287,0.11351795977430988,0.840481321506853,0.17935444239261095,0.013008803316150697,0.178219203076105,0.0008588347969966157,0.16349502373338673,0.08180195397753276,0.5011406144808646,0.23120336360194943,0.0731685192070381,0.00631044467310623,0.8354221424411817,0.13581927514036748,0.24854900792164925,0.12979681067824145,0.07126765497930448,0.036069268392029515,0.004734063835422315
4.0,200,0.44183440300448534,0.1008813486241061,0.764856320060788,0.16549509978864874,0.014359147087524242,0.160418018387613,0.000860069906288758,0.1444674641518689,0.1051535570909655,0.5401854397078791,0.18040776369202952,0.06140785637652342,0.00709892603383002,0.8205069803084527,0.13377328266382202,0.2592474884206077,0.10919031120318452,0.06893395607568124,0.027280547812792308,0.006610235162863731
5.0,240,0.5039192019094354,0.13072470080941687,0.7896996141151953,0.20364707632679002,0.01641452312181822,0.20195822246984085,0.0007823124882104599,0.16906023260846548,0.1055263007806367,0.47991553278484117,0.22772119866607698,0.07497866264773767,0.006008003297991163,0.8218607224655627,0.1432890254657897,0.23420013047710064,0.1420257764718381,0.07637393671870332,0.03490475690092217,0.006766072380892628
6.0,280,0.5530981813847529,0.14945159542640554,0.7964869264870402,0.23734432127259672,0.017045667348158326,0.20117754726367373,0.0007927885338589205,0.18705240533788084,0.11745347999203969,0.5078290206836508,0.2242183775587114,0.07731795082873866,0.005850075498946328,0.8395712417197042,0.15127445353058322,0.23211474587315645,0.15489408469045104,0.0844676509814122,0.03718429862034747,0.009050033691799245
7.0,320,0.4311363280761609,0.07945161972178956,0.7998259713559278,0.13627844720480456,0.014035289663724568,0.1754496342087934,0.0009347005734367879,0.1250360515990929,0.1009826638601122,0.5937032751539241,0.17093169601318672,0.06798593059905238,0.007482741479531977,0.8139082319902218,0.14299420612430186,0.31755502147856846,0.09553573671523895,0.06260941671609886,0.03251923347599553,0.00629229457175642
8.0,360,0.45749255746046746,0.1056968659314457,0.7686727840216165,0.16545023962160793,0.01548089602965296,0.16103091697007516,0.00080773875797622,0.14154197471841481,0.11806617489867818,0.5694269305936068,0.1817992653493682,0.06039647624092681,0.007842093684865346,0.8064845822421511,0.14541688549218718,0.28640603806342707,0.1053332388514829,0.07028692646788948,0.030285324006132066,0.007761031304676657
9.0,400,0.5091319556299607,0.12521325936343275,0.789495705575438,0.19172458402833706,0.013808583164422017,0.16161490893987748,0.0008205019474394035,0.14489586542926142,0.10139174202270793,0.5561014353940991,0.16882630257486567,0.06742864060096436,0.005887800478405556,0.8414727857224973,0.15039260308505886,0.2600095411655288,0.12193021272250716,0.07818248788469258,0.03283099148380262,0.008669197603707957
10.0,440,0.4926577880477962,0.11829248623202603,0.7776071249411527,0.18218810472809271,0.01578786350042968,0.16888845961932136,0.0008912035247978395,0.15024794996551855,0.11223787445535664,0.5422507990848636,0.17049559413208903,0.061065992830223625,0.006899926852725775,0.8152150447991238,0.13676659890962456,0.24518683658990914,0.118922657689095,0.07762630336185537,0.02814148398866972,0.008935041234313771
11.0,480,0.4537274897526339,0.10504621080069537,0.7653415737335332,0.158329899411534,0.016708385325301302,0.16315221285604312,0.0009782137262112284,0.1429813065008112,0.1107397698256961,0.5403194599007847,0.17749457219416265,0.05722969328752274,0.007962554023337539,0.7781776729906588,0.13007746395748818,0.2612922356667418,0.0981104365385309,0.06718753316229277,0.024518559797856,0.0079673863036923
12.0,520,0.5126547147893837,0.1296402614767551,0.7884237404517772,0.20743380814781517,0.014735409570363093,0.18056746476920293,0.0008521508926129432,0.16815049682307134,0.11521028918959027,0.5554134401322924,0.2216302067203311,0.07900921236275782,0.007488753565356039,0.8245681351260056,0.16132905019256205,0.27276739806110034,0.1286435574952762,0.07904403355756,0.04206381177057323,0.007265499049188608
