frame,Timestamp,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.0,40,0.5212299879985207,0.2696581735051952,0.5872692261300678,0.390135759338178,0.03623474523295725,0.16477287794033266,0.0010926405776922866,0.19042332827585579,0.2675115887030882,0.6012335993966471,0.1178430778555496,0.055175051716846196,0.006119389440726775,0.8203834875928522,0.23556393157456115,0.23803420344250245,0.15222704534030634,0.0978377033954422,0.06045451082284578,0.007845011578501425
1.0,80,0.5196757561328889,0.2509886728562778,0.6197759537208809,0.39491599712783954,0.036234342637162464,0.17916071997350547,0.0010941047577469308,0.1946203480587377,0.2886117897625909,0.5933288896541373,0.12953191470703715,0.056970952035690546,0.005361976998446989,0.8476738650954339,0.2370956337939619,0.24636287069157367,0.17953805813628104,0.10361521031002471,0.05586547635297175,0.0053068545078896355
2.0,120,0.5087431427291425,0.2700740057633659,0.5923059384330075,0.44092246119877887,0.04793312748539611,0.18701300604637264,0.0010338338516442825,0.20268324235722288,0.31462245309863673,0.5826652058018563,0.10527132838994108,0.04783028979494949,0.004437259390837922,0.8218700456179736,0.20982291027526942,0.21409864127494607,0.14457864119016753,0.08997244128952345,0.03848741969183101,0.01050748084967226
3.0,160,0.48480110975781665,0.2663521917208597,0.573229536798539,0.42087839499402635,0.047849282324735204,0.1698563068630568,0.0008281239124211203,0.14354219797145512,0.3449748317700718,0.6567986838409773,0.08105229268104486,0.041637937870970476,0.004572341179269346,0.7709745242925907,0.24433403489260197,0.26529843099327416,0.08631972688893975,0.07425033366486472,0.06042050034547821,0.01119729811008925
4.0,200,0.5309406337061151,0.2793455841920193,0.6332868684062922,0.4336902670079087,0.056790643411042015,0.19287715026415994,0.0013299819717129094,0.22455958733794057,0.34031852190468276,0.5856903062250827,0.1345556012122028,0.05322162290349537,0.005407924886332066,0.8408821043137947,0.23447334340705211,0.2396598795849207,0.1703633938989193,0.10277517888872768,0.05539828667512639,0.008855671822005091
5.0,240,0.4940731034392459,0.23355232319833147,0.6324550655707061,0.3921910263156481,0.048965508621252166,0.1976589439978217,0.0015015032448827555,0.21763230539892248,0.3105457876077671,0.647162721715579,0.12018257179277149,0.054069142811311026,0.005557974785843582,0.8456543288916041,0.2513639685614755,0.2815101670400041,0.16104356285336613,0.10427242883860059,0.07375093053060054,0.00822152337356875
6.0,280,0.49926694600383964,0.24816245057247197,0.6284716013627304,0.4291030781170352,0.05093900751857924,0.18232447696696186,0.0011193727149673746,0.17594695498316829,0.36607529232497077,0.6866036792231345,0.09391669912743174,0.04858494232315223,0.005412468162511482,0.8210380820553012,0.25881791565481516,0.291890361543386,0.1228279007888256,0.09055403711591406,0.07446001750129459,0.00929688119906234
7.0,320,0.5011392063890454,0.255935395210285,0.6264721751232892,0.4243746717415605,0.05725096406375078,0.1906440401369639,0.0014754521819250897,0.21980975507467293,0.36122317831609896,0.6208073710982451,0.11311283343344859,0.047385209792378605,0.00530027455968385,0.8349921153138973,0.241194551216208,0.2490780244496262,0.17408721568747088,0.1070306158943482,0.058713397564255275,0.008331287177618907
8.0,360,0.4966455188394218,0.27622323122024595,0.5979496836501068,0.4666585768952043,0.06078687268456625,0.19373242449266737,0.001368097450160797,0.23891285497561526,0.3521467202309841,0.5506431925917772,0.14928915893666084,0.053482834798882384,0.004676549589983861,0.8396532087922273,0.2310940431417382,0.22114328781368392,0.17896484203308918,0.10108530403287458,0.053538832806879114,0.006121122552476516
9.0,400,0.435689921003174,0.21590079660767264,0.6295332629684024,0.3766315062516008,0.05579217699809371,0.18267609222910666,0.0017235718028033192,0.2539502702540411,0.3400097179019681,0.5450883796455622,0.14061289371368207,0.045963162441946225,0.005197341076235614,0.8395068271323648,0.218296114513878,0.22111506426606017,0.17445813574988733,0.10511476908024277,0.04377934790359963,0.009828841913931779
10.0,440,0.5284996888279296,0.2874811834104783,0.6289480479577743,0.5198324569789109,0.055740534111458635,0.20328316103206587,0.0011824990759809807,0.24455012450518732,0.35714446281304574,0.5644440447340925,0.15271089312722919,0.05722816788348872,0.004313237143359733,0.8592832534897926,0.23201918593206292,0.23019901361470346,0.19339230736687965,0.1064268153859317,0.05726372120267186,0.005835021667464671
11.0,480,0.5154144078947387,0.316557216567514,0.590913502234422,0.49209169399911873,0.06750688981482537,0.1911424441680502,0.0009275651570855235,0.19287885952234157,0.3846173674041279,0.5808411913021796,0.09984853892677083,0.03752829590398963,0.0035654407810921294,0.7737130235952009,0.1952821183231442,0.2061579636765731,0.11938369144677449,0.08151975970419598,0.04147906626745524,0.01235045226620901
12.0,520,0.5347831404550157,0.2812595118106166,0.6607942832420786,0.45645821709605006,0.06672916685142145,0.22576693231820055,0.0011494696630815185,0.1985420210663454,0.39445650015359746,0.5812379749908695,0.14246695455142064,0.055090315842470566,0.005473069485991897,0.7764985465004127,0.24634806595500508,0.24326037684631552,0.13324173982228477,0.08711479855631218,0.046428518716862655,0.007923702525452728
13.0,560,0.5644826653747539,0.28035238633839576,0.6660320424464896,0.4240058747441975,0.06533406368953545,0.24320918164708363,0.0011086942691079528,0.19125998259334925,0.38541988174338293,0.579000838525203,0.16879312237795566,0.0658454082626393,0.004896091317771501,0.7681165123606153,0.27794853240497824,0.27048299743645293,0.12006391353753594,0.07451792312774255,0.053594719053221496,0.007789691692938405
14.0,600,0.6877230997053857,0.34325038378152817,0.692622274761424,0.09489381805830867,0.059795144733820194,0.24631354088433563,0.001014942459602051,0.15697397959829387,0.40930331770191736,0.6525444032187327,0.22010888623735875,0.10874026144876724,0.0073836433983220495,0.728511041236263,0.4436362406769763,0.4194003379366851,0.09915079401771314,0.06824260808893876,0.12930649003560768,0.08371035543093831
15.0,640,0.8183906591340027,0.43383398548296637,0.5893816225571381,0.0010994853824864974,0.021766587551643308,0.09754572180275553,0.00316054514974933,0.1289218091569489,0.5548624687614868,0.6326137542904774,0.1791326262478287,0.08979599287043258,0.009676718837748326,0.6688615000536563,0.2801479149627892,0.4675536583917629,0.08279628886494267,0.08808596329799728,0.09649774770986988,0.955358013583096
16.0,680,0.8192603886982315,0.36270769964039784,0.7179803757149545,0.0021116816290625766,0.04015230199795597,0.23346538976145095,0.004564290121268349,0.14140793350272457,0.3753872755175387,0.642189038228964,0.17225365041565482,0.09884584822887409,0.0025616761048986264,0.8786041031293387,0.32881611720131376,0.33910440698797223,0.1586000935067402,0.08692740452107556,0.10891098003051415,0.35613095942702205
17.0,720,0.7292801104548797,0.29502433621252866,0.750159761355274,0.01545312082581526,0.10661313257510283,0.4904110540975869,0.00260246318952651,0.1573716105280871,0.3767574878877012,0.6034456793118165,0.2948536239298155,0.11611047404700531,0.007602113090604716,0.776534320044651,0.4101500146339745,0.4140275336625209,0.1656830232666491,0.11404947291854187,0.10617017289478255,0.04940517967665533
18.0,760,0.666952691675232,0.2748714820188106,0.723040880308932,0.1153770605539517,0.10065309495521191,0.41243045646765875,0.00133058366558449,0.1564384544337815,0.39399946714075385,0.613788993675962,0.27691124573617715,0.10084234112429345,0.009590313882682675,0.6962464161994611,0.4331538695522394,0.42735851866309016,0.10442296406476688,0.07143172324488209,0.08280729570473355,0.016024439960735208
19.0,800,0.5902441576021225,0.23467656791320737,0.7058433683787646,0.17406063670876135,0.07849536494750736,0.3560067866770289,0.0020728015631029453,0.2014801483879358,0.3497688392831371,0.6216454635013676,0.2581286724225138,0.10281592465639085,0.008083357322450987,0.8231778695855849,0.42261792037362633,0.3996051406863246,0.1663838247355638,0.09172703813806424,0.11784357721647672,0.01023040594540062
20.0,840,0.603729223381385,0.2447200958789357,0.7030399623822738,0.24472060322425312,0.06085066971822663,0.3027861195493154,0.0014238163159234435,0.17817723715837963,0.3274481311587059,0.5815026729068272,0.21538113779427911,0.08026996363077976,0.005423650478373994,0.7950868183979635,0.32542645447252516,0.3134882323096595,0.13421622950517756,0.07319650169258407,0.07253592669181512,0.00992960466779165
21.0,880,0.5757468899095168,0.24944290951427164,0.6874209043657854,0.27253860803152846,0.06014915349310686,0.2701724724511729,0.001405656010583888,0.17739357122164603,0.3435542382272059,0.5939182401900641,0.19397343322331487,0.0710969188900598,0.005516294692612664,0.7610042073703356,0.30745767407381835,0.3034137150474127,0.11277452381418816,0.07275224028113962,0.05479867093646375,0.01113823831793531
22.0,920,0.5731791480458278,0.25502911829928465,0.6738190520409848,0.3009723089949341,0.061156031201017785,0.26495249642359825,0.001367251678245424,0.1758658411965128,0.363219479715465,0.6130728503021406,0.19018581653455435,0.07074997423401386,0.005938486608958407,0.7525530288307667,0.3116079072974209,0.31877358199520234,0.11165523064758757,0.07260603689346819,0.060114125134419195,0.009778289328728311
23.0,960,0.5821572513780736,0.26455942250893677,0.6706218610409496,0.3228435490266485,0.05999436963153562,0.25299938568708585,0.0012644248507247197,0.18535666677426318,0.3637403918951007,0.6012141690271889,0.18841024415804677,0.07252002895419966,0.005458104267263372,0.7646830955740911,0.29677206373277143,0.3103998360842927,0.11404546526896348,0.07297676134223559,0.05970402380851235,0.009268497443568332
24.0,1000,0.5987267200521,0.2721406892054757,0.6872598207419759,0.35488825113910977,0.05255621727099565,0.2508267282770694,0.0010715386927836483,0.18478388013035285,0.3331825568132093,0.5739893381651904,0.18900382482973563,0.07511729882696576,0.0044939900728603235,0.8130485008314472,0.2846480824041988,0.29458409471074065,0.13106847496443677,0.07307974057242313,0.0718225845789841,0.007693023720451749
25.0,1040,0.5984436923508395,0.28492806107377794,0.6615610221245194,0.38505124266406887,0.04728327903870074,0.23811663272341013,0.0008374117555483929,0.17964769934841263,0.3327329375039244,0.5783082563865465,0.17878083847858292,0.07473471689676359,0.003667318009438678,0.828282397774107,0.27971983376177073,0.2913787540321024,0.13607013837968562,0.07456596320444853,0.0710274479692542,0.006124743958741861
26.0,1080,0.5618584280965275,0.2661450676512555,0.6664015711866837,0.35404443249277173,0.050715594622952366,0.22039498561744617,0.0012324584831656844,0.19756025543160347,0.3411691454510845,0.5901276268642028,0.19325819364547128,0.07523535145309065,0.0059827661520502175,0.7998800865746654,0.28752872422090875,0.3063245996623962,0.11952211767055525,0.07587776015294835,0.07366264392740902,0.007821264010486557
27.0,1120,0.5627158501306209,0.2851471163914698,0.6369954043322738,0.36684496026107694,0.06081670164862518,0.2308950810599335,0.0010122703235378428,0.17654466386054865,0.3746991892839748,0.5697234769172487,0.17223521750145257,0.06995983394822036,0.005222749591035747,0.7390249597497003,0.26541239288331425,0.27841418436664267,0.09865966917498581,0.06492839641789722,0.05066816095169925,0.008761954956667515
28.0,1160,0.5673911891091976,0.2740993305589551,0.6701285725788456,0.3620788908540568,0.05518315136837257,0.23269392601935548,0.0011627169054862258,0.18651936723056262,0.3608951231102963,0.588081184338329,0.18378984309601584,0.06880285796462964,0.005431473974414163,0.7718503610781005,0.2750771864459648,0.2889083171135355,0.11362205468028291,0.07181217337302663,0.06110368140325169,0.008905445568165237
29.0,1200,0.5455913630932843,0.26777522243977786,0.6444107459635507,0.3617775923323363,0.06064364011110879,0.22613603798464568,0.0010452853989251867,0.1706361109625978,0.3872796405904671,0.581841138593762,0.15553445066113636,0.061575611710466605,0.005711886613275025,0.7228382664138283,0.26261999316879825,0.26886972645948,0.09662361756022636,0.06541587558209551,0.04853167991631873,0.009961132216705438
30.0,1240,0.5653936263893573,0.27667101872622885,0.6722261433045968,0.38899398252268397,0.05588868883431153,0.2179478744529986,0.00120587934448081,0.20985438190496614,0.35074106496155305,0.5771690393534399,0.18261642882904006,0.07055613362541344,0.005980836986050919,0.8016526874144319,0.2802952935042099,0.2931511892021343,0.12429348254579418,0.07665874532594442,0.06713559818400125,0.007955869972665099
31.0,1280,0.5291401701925136,0.2636311629859866,0.6588552093243887,0.41172848485705643,0.06898130882784428,0.23501791548131468,0.001472668500735074,0.1924925189017682,0.3782493488089192,0.5827771273285155,0.1160144892424376,0.048952408326095036,0.0047589315057149735,0.762733229684974,0.2429898943461363,0.22362435787190593,0.14476331261228703,0.09886183984412432,0.041103224890642,0.012686591973780486
32.0,1320,0.534470327422568,0.2713779649925903,0.6389396029780088,0.40141844606816607,0.06915812069749668,0.2344817932596969,0.0011739575465070453,0.18462145536504115,0.3820964676401535,0.561090843709893,0.12396418300480164,0.05017382063447021,0.00469708032704968,0.7593718811637187,0.2436195169723823,0.22289354890005614,0.13225919390882282,0.08388442694822491,0.04059512806657255,0.012828565183920396
33.0,1360,0.5392181474754206,0.28892474133131163,0.6423729534265905,0.40351489311300576,0.06051720120423742,0.21174370921539273,0.001293392836339433,0.19923298604368528,0.35165981678559094,0.5555368716929563,0.13244753344857538,0.052927991507321775,0.004390679637418424,0.8336100836925923,0.23845135607142964,0.21404664074716861,0.1642510061322462,0.09285382745072943,0.05079699405798746,0.012522941456674075
34.0,1400,0.5195463813965129,0.26954205769050554,0.6438401973761434,0.4254698328178085,0.05282708966264073,0.20322764103333585,0.0012106036106540815,0.18957924888516042,0.37002052292967513,0.6101338363191402,0.11021240781729484,0.04719995874496571,0.004498366363112949,0.8285459190808027,0.23326215803661415,0.2292561166428032,0.165135223669926,0.09930855235163269,0.046505918219197674,0.011545548656681951
35.0,1440,0.5807739519644732,0.29257639811251773,0.6580617913425786,0.4174448718830391,0.06366617503787353,0.2421969650304452,0.0008282760988713992,0.17232731939332518,0.36858059896847056,0.5653563944063286,0.15738265790970798,0.06532915264001413,0.004561951099370692,0.7637481485284283,0.25074289420487983,0.2548900199211322,0.10700316474133055,0.06872388483046425,0.05062669259140831,0.009523079388360426
36.0,1480,0.5458172985482637,0.2752557024028992,0.6426083320782,0.40375003965536715,0.04212525093113169,0.19132284944793787,0.0008144895434904426,0.19493367058734887,0.3288040167068868,0.5814941810552802,0.19815100332293323,0.08108768959578033,0.00487777177302129,0.8290658338846361,0.295767873763832,0.3127886621457204,0.13030448259353986,0.07874568241143343,0.09496060526090196,0.004358096023243848
37.0,1520,0.5683495033861761,0.2949720447432261,0.6422699723837213,0.43828195780359164,0.058182738523174723,0.23584373652662755,0.0006943747380149569,0.15628780718831392,0.38622698071677747,0.5785127086251174,0.1439536024341852,0.06174482878648975,0.004700171389102063,0.7469040220391558,0.2524080813491431,0.26774002587802875,0.09854513924702192,0.06714933497153455,0.05335453185093039,0.008404445528756582
